language,uni_lemma,tokens,freq,mlu,lexical_category,category,item_definition
Dutch,1PL,wij,-7.447950012981407,7.818784530386741,function_words,pronouns,wij
Dutch,1PL.POSS,"ons, onze",-8.134496509509999,8.287912087912087,function_words,pronouns,ons
Dutch,1SG,"ik, ike, mij, mije, mijke",-4.017351010107709,7.4352268667381205,function_words,pronouns,ik
Dutch,1SG,"ik, ike, mij, mije, mijke",-4.017351010107709,7.4352268667381205,function_words,pronouns,mij
Dutch,1SG.POSS,"m'n, mijn, mijne",-6.839408916609841,7.507211538461538,function_words,pronouns,mijn(e)/vanmij
Dutch,1SG.REFL,mezelf,-11.038113494156185,7.916666666666667,function_words,pronouns,mezelf
Dutch,2SG,jij,-5.066647593554893,6.467299255178043,function_words,pronouns,jij
Dutch,2SG.POSS,"jou, jouw, jouwe, jouwes",-6.31961462286109,7.010360843158271,function_words,pronouns,jouw(e)/vanjou/dejou(we)
Dutch,2SG.REFL,jezelf,-9.862540164351946,7.05,function_words,pronouns,jezelf
Dutch,3PL,"hen, hun, zij",-8.034413050953017,8.755467196819085,function_words,pronouns,hen
Dutch,3PL,"hen, hun, zij",-8.034413050953017,8.755467196819085,function_words,pronouns,hun
Dutch,3PL,"hen, hun, zij",-8.034413050953017,8.755467196819085,function_words,pronouns,zij(meervoud)
Dutch,3SG,"'m, 't, haar, haartje, haartjes, hem, het, hij, hijke, ie, ze, zij",-3.201933399956917,7.236160728399355,function_words,pronouns,het(vnw)
Dutch,3SG,"'m, 't, haar, haartje, haartjes, hem, het, hij, hijke, ie, ze, zij",-3.201933399956917,7.236160728399355,function_words,pronouns,haar(vnw)
Dutch,3SG,"'m, 't, haar, haartje, haartjes, hem, het, hij, hijke, ie, ze, zij",-3.201933399956917,7.236160728399355,function_words,pronouns,hem
Dutch,3SG,"'m, 't, haar, haartje, haartjes, hem, het, hij, hijke, ie, ze, zij",-3.201933399956917,7.236160728399355,function_words,pronouns,hij
Dutch,3SG,"'m, 't, haar, haartje, haartjes, hem, het, hij, hijke, ie, ze, zij",-3.201933399956917,7.236160728399355,function_words,pronouns,zij(meisje)
Dutch,3SG,"'m, 't, haar, haartje, haartjes, hem, het, hij, hijke, ie, ze, zij",-3.201933399956917,7.236160728399355,function_words,pronouns,zij/ze
Dutch,3SG.POSS,"ben, bent, geweest, gezijn, haar, haartje, haartjes, is, waren, was, z'n, zijn, zijne",-3.2233100646668253,6.3047929720302305,function_words,pronouns,zijn/haar
Dutch,3SG.POSS,"ben, bent, geweest, gezijn, haar, haartje, haartjes, is, waren, was, z'n, zijn, zijne",-3.2233100646668253,6.3047929720302305,function_words,pronouns,hethare/haar
Dutch,3SG.POSS,"ben, bent, geweest, gezijn, haar, haartje, haartjes, is, waren, was, z'n, zijn, zijne",-3.2233100646668253,6.3047929720302305,function_words,pronouns,hetzijne/zijn
Dutch,a,"'n, een, eend, eenden, eene, ene, ete",-3.6546210540805517,6.688756866936787,function_words,quantifiers,een
Dutch,a little,"beetje, beetjes",-5.935811011534105,7.5986858116330005,function_words,quantifiers,eenbeetje
Dutch,a little,"beetje, beetjes",-5.935811011534105,7.5986858116330005,adjectives,descriptive_words,beetje
Dutch,a lot,"meer, meest, meeste, veel, veels, vele, velen",-5.586903381505006,7.234849785407725,function_words,quantifiers,veel
Dutch,above,"boef, boft, boven, bovenin, bovenop, erboven",-7.3766052368383805,6.801440329218107,function_words,locations,boven(op)
Dutch,above,"boef, boft, boven, bovenin, bovenop, erboven",-7.3766052368383805,6.801440329218107,function_words,locations,boven
Dutch,above,"boef, boft, boven, bovenin, bovenop, erboven",-7.3766052368383805,6.801440329218107,function_words,locations,erboven
Dutch,above,"boef, boft, boven, bovenin, bovenop, erboven",-7.3766052368383805,6.801440329218107,function_words,locations,bovenin
Dutch,accident,ongeval,-13.563842138464441,7,other,other,ongeval
Dutch,actually,"eigenlijk, eigenlijke",-7.253015182301706,8.353636363636364,function_words,connecting_words,eigenlijk
Dutch,afraid,"bang, bange, bankje",-8.827643690069944,7.343612334801762,adjectives,descriptive_words,bang
Dutch,after,"achter, na, nade, napje",-7.644948284191294,7.647375504710633,other,time_words,na/achter
Dutch,afternoon,"smiddags, vanmiddag",-9.280255576603812,6.8125,other,time_words,smiddags
Dutch,afternoon,"smiddags, vanmiddag",-9.280255576603812,6.8125,other,time_words,vanmiddag
Dutch,air,"gelucht, lucht, luchtje",-8.863361772672024,7.141552511415525,nouns,outside,lucht
Dutch,airplane,vliegtuig,-8.283179707155124,5.910714285714286,nouns,vehicles,vliegtuig
Dutch,all,"allemaal, alles, elk, elke, elks, ieder, iedere, ieders",-5.80893186644301,7.110825294748125,function_words,quantifiers,alles/allemaal
Dutch,all,"allemaal, alles, elk, elke, elks, ieder, iedere, ieders",-5.80893186644301,7.110825294748125,function_words,quantifiers,elk(e)/ieder
Dutch,all,"allemaal, alles, elk, elke, elks, ieder, iedere, ieders",-5.80893186644301,7.110825294748125,function_words,quantifiers,allemaal
Dutch,all,"allemaal, alles, elk, elke, elks, ieder, iedere, ieders",-5.80893186644301,7.110825294748125,function_words,quantifiers,alles
Dutch,all done,"op, ops",-4.721815608965629,7.502710125027101,adjectives,descriptive_words,allesweg/op
Dutch,although,hoewel,-11.038113494156185,7.041666666666667,function_words,connecting_words,hoewel
Dutch,ambulance,"ambulance, ziekenauto, ziekenauto's, ziekenwagen",-9.72438982587113,6.956521739130435,nouns,vehicles,ziekenwagen/ambulance/ziekenauto
Dutch,ambulance,"ambulance, ziekenauto, ziekenauto's, ziekenwagen",-9.72438982587113,6.956521739130435,nouns,vehicles,ziekenwagen
Dutch,ambulance,"ambulance, ziekenauto, ziekenauto's, ziekenwagen",-9.72438982587113,6.956521739130435,nouns,vehicles,ambulance
Dutch,and,en,-4.1164553100050565,7.552053335437296,function_words,connecting_words,en
Dutch,angry,"bies, boos, boren, boze, kwaad",-8.30895432984374,6.730366492146596,adjectives,descriptive_words,boos
Dutch,angry,"bies, boos, boren, boze, kwaad",-8.30895432984374,6.730366492146596,adjectives,descriptive_words,kwaad/boos
Dutch,animal,"beest, beestje, beestjes, dier, diertje, diertjes",-8.273053038337196,6.424242424242424,nouns,animals,dier/beest
Dutch,animal,"beest, beestje, beestjes, dier, diertje, diertjes",-8.273053038337196,6.424242424242424,nouns,animals,dier
Dutch,ankle,enkel,-12.17754777734455,7.428571428571429,nouns,body_parts,enkel
Dutch,another,"ander, andere",-6.605869143321686,7.457659372026641,function_words,quantifiers,andere
Dutch,ant,"mier, miertje, miertjes",-11.42377597496817,5.875,nouns,animals,mier
Dutch,apple,"appel, appels, appeltje, appeltjes",-8.102131225007968,5.540425531914893,nouns,food_drink,appel
Dutch,applesauce,appelmoes,-12.46522984979633,5.2,nouns,food_drink,appelmoes
Dutch,arm,"arm, arme, armke, armpje, armpjes",-8.669740660624136,7.451127819548872,nouns,body_parts,arm
Dutch,around,om,-6.713186451522876,9.26853813559322,function_words,locations,om
Dutch,arrive,"aangekomen, aankomen, aankomt, aankwam, aankwamen",-8.95867195247635,5.849246231155779,verbs,action_words,aankomen
Dutch,attic,"zolder, zoldertje",-10.730628794408224,7.151515151515151,nouns,furniture_rooms,zolder
Dutch,aunt,"tante, tantes",-9.926255978738055,8,other,people,tante
Dutch,awake,"wakker, wakkerder, wakkere",-8.700161257324847,6.821705426356589,adjectives,descriptive_words,wakker
Dutch,away,weg,-6.6183094951482735,5.881502890173411,function_words,locations,weg
Dutch,away,weg,-6.6183094951482735,5.881502890173411,function_words,locations,wegvan
Dutch,baa baa,beh,-11.42377597496817,3.625,other,sounds,behbeh(schaap)
Dutch,baa baa,beh,-11.42377597496817,3.625,other,sounds,beh
Dutch,baby,"baby, baby's",-7.932630356643075,6.439856373429085,other,people,baby
Dutch,babysitter,"opgepast, oppas, oppassen, oppast",-10.268005272460112,7.169811320754717,other,people,babysitter
Dutch,babysitter,"opgepast, oppas, oppassen, oppast",-10.268005272460112,7.169811320754717,other,people,oppas
Dutch,back (body part),"rug, rugje",-9.103697724526606,8.482558139534884,nouns,body_parts,rug
Dutch,back (location),terug,-7.510577190451012,7.271764705882353,function_words,locations,terug
Dutch,bad,"slecht, slechter",-10.162644756802285,7.203389830508475,adjectives,descriptive_words,slecht
Dutch,bag,"handtas, tas, tasje, tasjes",-8.324744131576375,6.337765957446808,nouns,furniture_rooms,handtas/tas
Dutch,bag,"handtas, tas, tasje, tasjes",-8.324744131576375,6.337765957446808,nouns,household,tas
Dutch,baker,"bakker, bakkers",-9.874962684350503,6.556962025316456,other,places,bakker
Dutch,balcony,"balkon, balkons, veranda",-10.385788308116494,9.212765957446809,nouns,furniture_rooms,veranda/balkon
Dutch,balcony,"balkon, balkons, veranda",-10.385788308116494,9.212765957446809,other,places,balkon
Dutch,ball,"bal, balle, balletje",-7.572377591356458,5.76846057571965,nouns,toys,bal
Dutch,balloon,"ballon, ballonetje, ballonnetje",-9.253043013078926,5.695945945945946,nouns,toys,ballon
Dutch,banana,"bana, banaan, banaanke, banaantje, banaantjes, banane",-8.436906388672025,5.607142857142857,nouns,food_drink,banaan
Dutch,basement,kelder,-11.95440422603034,5.666666666666667,nouns,furniture_rooms,kelder
Dutch,basket,"korf, korven, mand, mandje, mandjes, mannen",-9.175584954039923,7.225,nouns,household,mand(je)/korf
Dutch,bath,bad,-7.708770216262013,6.760401721664276,nouns,furniture_rooms,bad
Dutch,bathroom,"badkamer, badkamers",-10.022882814427126,6.75,nouns,furniture_rooms,badkamer
Dutch,be,"be, ben, bende, bene, bent, geweest, gezijn, is, waren, was, z'n, zijn, zijne",-3.237540839485535,6.280266671034743,function_words,helping_verbs,ben(bvbikben)
Dutch,be,"be, ben, bende, bene, bent, geweest, gezijn, is, waren, was, z'n, zijn, zijne",-3.237540839485535,6.280266671034743,function_words,helping_verbs,bent(bvbjijbent)
Dutch,be,"be, ben, bende, bene, bent, geweest, gezijn, is, waren, was, z'n, zijn, zijne",-3.237540839485535,6.280266671034743,function_words,helping_verbs,is
Dutch,be,"be, ben, bende, bene, bent, geweest, gezijn, is, waren, was, z'n, zijn, zijne",-3.237540839485535,6.280266671034743,function_words,helping_verbs,waren(bvbwijwaren)
Dutch,be,"be, ben, bende, bene, bent, geweest, gezijn, is, waren, was, z'n, zijn, zijne",-3.237540839485535,6.280266671034743,function_words,helping_verbs,was(bvbhijwas)
Dutch,be,"be, ben, bende, bene, bent, geweest, gezijn, is, waren, was, z'n, zijn, zijne",-3.237540839485535,6.280266671034743,function_words,helping_verbs,zijn(bvbwijzijn)
Dutch,be,"be, ben, bende, bene, bent, geweest, gezijn, is, waren, was, z'n, zijn, zijne",-3.237540839485535,6.280266671034743,other,other,waren
Dutch,be able,"gekund, kan, ken, kon, kun, kunde, kunnen, kunt",-4.907495885655627,7.378263139575357,function_words,helping_verbs,kunnen
Dutch,be bored,"verveel, verveeld, vervelen, vervelend, vervelende",-9.757179648694121,6.752808988764045,verbs,action_words,vervelen
Dutch,beach,"gestrand, strand, zee",-8.600997508204532,7.066666666666666,other,places,strand
Dutch,beach,"gestrand, strand, zee",-8.600997508204532,7.066666666666666,other,places,zee/strand
Dutch,bead,kralen,-11.484400596784605,5.666666666666667,nouns,toys,kralen/parels
Dutch,beads,kralen,-11.484400596784605,5.666666666666667,nouns,toys,kralen
Dutch,beans,"boon, boontje, boontjes",-10.673470380568276,5.428571428571429,nouns,food_drink,boontjes
Dutch,bear,"beer, beren, bert",-7.491950342243844,6.1420323325635104,nouns,animals,beer
Dutch,beast,"beest, beestje, beestjes",-8.52364804212664,6.340909090909091,nouns,animals,beest
Dutch,beautiful,"mooi, mooie, mooier, mooiere, moois, mooiste",-5.878139077229893,5.441304847231794,adjectives,descriptive_words,mooi
Dutch,because,omdat,-8.204900150099968,9.889150943396226,function_words,connecting_words,omdat
Dutch,bed,"bed, bedje, bedjes",-7.4143060367859634,7.428418803418803,nouns,furniture_rooms,bed
Dutch,bedroom,"slaapkamer, slaapkamers",-10.34496631359624,8.285714285714286,nouns,furniture_rooms,slaapkamer
Dutch,bee,"bij, bijtje, bijtjes",-5.793407897056797,7.549387927395525,nouns,animals,bij(dier)
Dutch,before,voor,-5.631300531454849,7.458901651112706,other,time_words,voor(tijd)
Dutch,behind,achter,-8.072840428086902,7.475206611570248,function_words,locations,achter
Dutch,belly button,"navel, naveltje",-11.366617561128221,5.0588235294117645,nouns,body_parts,navel
Dutch,belt,riem,-12.059764741688166,8.875,nouns,clothing,riem
Dutch,better,"beter, betere, goed, goede, goeder, goedjes, goeds, goeie",-5.0305787668707085,4.683987796476725,adjectives,descriptive_words,beter
Dutch,between,tussen,-8.543256513515017,8.437086092715232,function_words,locations,tussen
Dutch,beverage,"blik, blikje, blikjes, drank, drankje, drink, drinken, drinkend, drinkt, dronk, dronken, fristi, gedrinkt, gedronken",-7.103155517445543,6.450704225352113,nouns,food_drink,drankje/drinken/blikje
Dutch,beverage,"blik, blikje, blikjes, drank, drankje, drink, drinken, drinkend, drinkt, dronk, dronken, fristi, gedrinkt, gedronken",-7.103155517445543,6.450704225352113,nouns,food_drink,Fristi/Jogidrink
Dutch,bib,"bavet, slabbetje",-11.261257045470394,5.631578947368421,nouns,clothing,slabbetje/bavet
Dutch,bicycle,"driewieler, fiets, fietse, fietsen, fietsende, fietsje, fietsjes, fietst, gefietst",-7.780016956134703,6.676425269645609,nouns,vehicles,fiets
Dutch,bicycle,"driewieler, fiets, fietse, fietsen, fietsende, fietsje, fietsjes, fietst, gefietst",-7.780016956134703,6.676425269645609,nouns,toys,driewieler
Dutch,bin,"vuilbak, vuilnisemmer",-10.82300211453924,7.066666666666666,nouns,household,vuilbak/vuilnisemmer
Dutch,bird,"vogel, vogels, vogeltje, vogeltjes",-7.703055914998575,5.196861626248217,nouns,animals,vogel
Dutch,biscuit,"beschuit, beschuitje, cracker, crackerjes, crackertje, crackertjes",-10.268005272460112,7.39622641509434,nouns,food_drink,beschuit(je)/cracotje/crackertje
Dutch,bite,"beet, bijt, bijten, bijtende",-9.052982631947591,6.038674033149171,verbs,action_words,bijten
Dutch,black,"zwart, zwarte, zwartje",-8.504416680198753,5.904458598726115,adjectives,descriptive_words,zwart
Dutch,blanket,"daken, dekbed, deken, dekens, dekentje, gedekt, gedoken",-9.593550224912319,6.3428571428571425,nouns,household,deken/dekbed
Dutch,blanket,"daken, dekbed, deken, dekens, dekentje, gedekt, gedoken",-9.593550224912319,6.3428571428571425,nouns,household,deken
Dutch,blindfold,geblinddoekt,-13.563842138464441,9,nouns,household,blinddoek
Dutch,blocks,blokken,-8.681040215878069,6.722433460076045,nouns,toys,blokken
Dutch,blow,"blaast, blazen, geblazen",-9.121190881974124,6.224852071005917,verbs,action_words,blazen
Dutch,blue,"blauw, blauwe, blauwer, blauws",-7.888802132673893,5.666666666666667,adjectives,descriptive_words,blauw
Dutch,boat,"boot, bootje, bootjes, boten, buiten",-6.985980780743394,6.560194850382742,nouns,vehicles,boot
Dutch,book,"boek, boeke, boekje, boekjes, boeks, boekse",-6.442589685219899,6.614949494949495,nouns,toys,boek
Dutch,boom,"boem, boemen, boems",-7.929052535295191,2.445438282647585,other,sounds,boem(ietsdatvaltofbotst)
Dutch,boom,"boem, boemen, boems",-7.929052535295191,2.445438282647585,other,sounds,boem
Dutch,boot,"bot, botje, botjes, bots, laars, laarsje, laarsjes",-9.612598419883014,5.145631067961165,nouns,clothing,laarsjes/botjes
Dutch,boots,"laars, laarsje, laarsjes",-11.366617561128221,6.176470588235294,nouns,clothing,laarsjes
Dutch,bottle,"fles, flesje, flesjes, fleske",-8.488668323230613,6.460815047021944,nouns,household,fles
Dutch,bowl,"gekomen, koem, kom, komde, komden, komen, komend, komende, komt, kwam, kwamen, schaal, schaaltje",-5.3426320445393705,6.142665053112815,nouns,household,kom/schaal
Dutch,box,"doos, doose, doosje, doosjes, dooske",-7.90435992270482,6.993019197207679,nouns,household,doos
Dutch,boy,"jongen, jongetje, jongetjes",-7.75270114548774,6.512743628185907,other,people,jongen
Dutch,bread,"broden, brood, broodje, broodjes, stokbrood, stokbroodjes",-8.106386550578106,6.647435897435898,nouns,food_drink,brood
Dutch,bread,"broden, brood, broodje, broodjes, stokbrood, stokbroodjes",-8.106386550578106,6.647435897435898,nouns,food_drink,stokbrood
Dutch,break,"brak, braken, breek, breekt, breken, broken, gebroken, kapotmaken",-9.565641436795241,7.064814814814815,verbs,action_words,breken/kapotmaken
Dutch,break,"brak, braken, breek, breekt, breken, broken, gebroken, kapotmaken",-9.565641436795241,7.064814814814815,verbs,action_words,breken
Dutch,breakfast,"ontbijt, ontbijten, ontbijtje",-10.162644756802285,5.661016949152542,other,games_routines,ontbijt/ontbijten
Dutch,breast,borst,-11.548939117922176,6.785714285714286,nouns,body_parts,borst
Dutch,bring,"bracht, brachten, breng, brengde, brengen, brengt, gebracht",-8.357091965441894,8.233516483516484,verbs,action_words,brengen
Dutch,broken,"brak, braken, breek, breekt, breken, broken, gebroken, kapot, stuk, stukje, stukjes, stukke, stuks",-6.292138431577072,6.638859923531457,adjectives,descriptive_words,kapot/stuk
Dutch,broken,"brak, braken, breek, breekt, breken, broken, gebroken, kapot, stuk, stukje, stukjes, stukke, stuks",-6.292138431577072,6.638859923531457,adjectives,descriptive_words,gebroken/kapot/stuk
Dutch,broken,"brak, braken, breek, breekt, breken, broken, gebroken, kapot, stuk, stukje, stukjes, stukke, stuks",-6.292138431577072,6.638859923531457,adjectives,descriptive_words,kapot
Dutch,broken,"brak, braken, breek, breekt, breken, broken, gebroken, kapot, stuk, stukje, stukjes, stukke, stuks",-6.292138431577072,6.638859923531457,adjectives,descriptive_words,stuk
Dutch,broom,"bezem, bezemen, bezems, borstel, borsteltje, borsteltjes, veger",-9.791081200369803,5.651162790697675,nouns,furniture_rooms,bezem
Dutch,broom,"bezem, bezemen, bezems, borstel, borsteltje, borsteltjes, veger",-9.791081200369803,5.651162790697675,nouns,furniture_rooms,borstel/veger
Dutch,broom,"bezem, bezemen, bezems, borstel, borsteltje, borsteltjes, veger",-9.791081200369803,5.651162790697675,nouns,household,borstel/bezem/veger
Dutch,broom,"bezem, bezemen, bezems, borstel, borsteltje, borsteltjes, veger",-9.791081200369803,5.651162790697675,nouns,household,bezem
Dutch,brother,"broer, broers, broertje, broertjes",-8.8364543197521,6.9911111111111115,other,people,broer(tje)
Dutch,brother,"broer, broers, broertje, broertjes",-8.8364543197521,6.9911111111111115,other,people,broer
Dutch,brown,bruin,-9.72438982587113,5.782608695652174,adjectives,descriptive_words,bruin
Dutch,brush,"borstel, borsteltje, borsteltjes",-10.082602049128749,5.390625,nouns,household,borstel
Dutch,brush (object),"borstel, borsteltje, borsteltjes, kam",-9.436707753419348,5.365853658536586,nouns,household,kam/borstel
Dutch,bubbles,bubbeltjes,-13.563842138464441,5,nouns,toys,bubbels
Dutch,bubbles,bubbeltjes,-13.563842138464441,5,nouns,toys,zeepbellen
Dutch,bucket,"emmer, emmers, emmertje, emmertjes",-8.867917589207885,6.564220183486238,nouns,household,emmer
Dutch,build,"bouwd, bouwen, bouwt, gebouwd, gebouwen",-7.8667486519590355,6.7596638655462185,verbs,action_words,bouwen
Dutch,bump,"botsen, botst, botste, gebotst",-10.568109864910449,6.17948717948718,verbs,action_words,botsen
Dutch,bunny,"konijn, konijntje, konijntjes",-7.91135295819579,5.513181019332162,nouns,animals,konijn(tje)
Dutch,bunny,"konijn, konijntje, konijntjes",-7.91135295819579,5.513181019332162,nouns,animals,konijn
Dutch,bus,"bi, bus, busje",-8.827643690069944,5.991189427312776,nouns,vehicles,bus
Dutch,but,maar,-4.356957731461648,6.744104365278474,function_words,connecting_words,maar
Dutch,butcher,slager,-11.548939117922176,11.214285714285714,other,places,slager
Dutch,butt,"bil, billen, bou, poep, poepje, poepjes",-8.814571608502591,5.904347826086957,nouns,body_parts,billen/poep
Dutch,butter,boter,-10.428347922535291,6.022222222222222,nouns,food_drink,boter
Dutch,butterfly,"vlinder, vlinders, vlindertje, vlindertjes",-9.574858091900166,6.037383177570093,nouns,animals,vlinder
Dutch,buttocks,"bil, billen, bou",-9.593550224912319,6.152380952380953,nouns,body_parts,billen
Dutch,button,knoop,-10.406841717314327,6.195652173913044,nouns,clothing,knoop
Dutch,buy,"gekocht, gekoopt, kiep, kiepen, kocht, koopt, koopte, kopen, kopte",-7.875173301618287,7.433898305084746,verbs,action_words,kopen
Dutch,by,"bij, bijtje, bijtjes",-5.793407897056797,7.549387927395525,function_words,locations,bij(vz)
Dutch,bye,"daaag, daag",-9.556508953231969,1.9357798165137614,other,games_routines,dadadoen/daaag
Dutch,bye,"daaag, daag",-9.556508953231969,1.9357798165137614,other,games_routines,daag
Dutch,bye,"daaag, daag",-9.556508953231969,1.9357798165137614,other,games_routines,totmorgen!(routine)
Dutch,cake,cake,-10.673470380568276,7.0285714285714285,nouns,food_drink,cake
Dutch,call,"bel, belde, belden, bellen, belletje, belletjes, belt, gebeld, telefoneert, telefoneren",-8.666002338513529,6.692883895131086,other,games_routines,bellen/telefoneren
Dutch,camera,"camera, fototoestel",-10.305745600442958,7.03921568627451,nouns,household,camera/fototoestel
Dutch,camping,"camping, campings",-10.701641257534972,7.117647058823529,other,places,camping
Dutch,candy,"snoepje, snoepjes",-9.366640190802633,5.628787878787879,nouns,food_drink,snoepje
Dutch,cap,"peet, pet, petje, pets",-9.420707412072908,5.92,nouns,clothing,pet
Dutch,car,"auto, auto's, autootje",-6.434544589535068,6.3278557114228455,nouns,vehicles,auto
Dutch,careful,voorzichtig,-7.938021205277951,4.462093862815885,adjectives,descriptive_words,voorzichtig
Dutch,carrot,"wortel, wortels, worteltje, worteltjes",-10.113854592632853,5.338709677419355,nouns,food_drink,wortel(tjes)
Dutch,carrots,"wortel, wortels, worteltje, worteltjes",-10.113854592632853,5.338709677419355,nouns,food_drink,wortel
Dutch,castle,"kasteel, kasteeltje",-9.220036716610757,6.4183006535947715,other,places,kasteel
Dutch,cat,"kat, katje, katjes, katten, poe, poes, poesje, poesjes",-7.064055097808586,5.3792325056433405,nouns,animals,kat/poes(je)
Dutch,cat,"kat, katje, katjes, katten, poe, poes, poesje, poesjes",-7.064055097808586,5.3792325056433405,nouns,animals,poes
Dutch,cat,"kat, katje, katjes, katten, poe, poes, poesje, poesjes",-7.064055097808586,5.3792325056433405,nouns,animals,kat
Dutch,catch,"gevangen, opgevangen, opvangen, opvangt, vangen, vangt, ving, vingen",-8.94872162162318,5.507462686567164,verbs,action_words,vangen
Dutch,catch,"gevangen, opgevangen, opvangen, opvangt, vangen, vangt, ving, vingen",-8.94872162162318,5.507462686567164,verbs,action_words,(op)vangen
Dutch,caterpillar,rups,-9.81433806253407,5.880952380952381,nouns,animals,rups
Dutch,cereal,"cornflakes, muesli",-11.484400596784605,6.066666666666666,nouns,food_drink,cornflakes/muesli
Dutch,cereal,"cornflakes, muesli",-11.484400596784605,6.066666666666666,nouns,food_drink,cornflakes
Dutch,chair,"stoel, stoelje, stoeltje, stoeltjes",-7.426115084378206,6.874594594594595,nouns,furniture_rooms,stoel
Dutch,cheek,"kaak, kaakje, wang",-10.619403159298,7.594594594594595,nouns,body_parts,wang/kaak
Dutch,cheek,"kaak, kaakje, wang",-10.619403159298,7.594594594594595,nouns,body_parts,wang
Dutch,cheese,"kaas, kaasje, kaasjes",-8.797403804880227,5.504273504273504,nouns,food_drink,kaas
Dutch,chick,"kook, kuiken, kuikens, kuikentje, kuikentjes",-9.735200741975346,6.197802197802198,nouns,animals,kuiken
Dutch,chicken (animal),"haan, kip, kipje, kipjes, kippetje",-8.125762829541245,5.579520697167756,nouns,animals,kip(dier)
Dutch,chicken (animal),"haan, kip, kipje, kipjes, kippetje",-8.125762829541245,5.579520697167756,nouns,animals,haan
Dutch,chicken (animal),"haan, kip, kipje, kipjes, kippetje",-8.125762829541245,5.579520697167756,nouns,animals,kip
Dutch,chicken (food),"kip, kipje, kipjes, kippetje",-8.473164136694649,5.2407407407407405,nouns,food_drink,kip(eten)
Dutch,child,"kind, kinder, kinderen, kindje, kindjes, kinds",-6.843019028833941,7.159831121833534,other,people,kind(je)
Dutch,child,"kind, kinder, kinderen, kindje, kindjes, kinds",-6.843019028833941,7.159831121833534,other,people,kind
Dutch,chin,kin,-9.77965250454618,5.2988505747126435,nouns,body_parts,kin
Dutch,chips,"chipjes, chips",-12.647551406590285,5.5,nouns,food_drink,chips
Dutch,chocolate,"chocola, chocolade",-9.682278340521004,5.791666666666667,nouns,food_drink,chocolade
Dutch,chocolate mousse,chocomousse,-13.563842138464441,5,nouns,food_drink,chocomousse
Dutch,choo choo,tjoek,-10.924784808849182,4.222222222222222,other,sounds,tjoek(e)tjoek(trein)
Dutch,choo choo,tjoek,-10.924784808849182,4.222222222222222,other,sounds,tjoek
Dutch,choose,"gekozen, kiesde, kiest, kiezen, koos",-9.81433806253407,7.571428571428571,verbs,action_words,kiezen
Dutch,church,kerk,-10.098106235664714,6.682539682539683,other,places,kerk
Dutch,circle,"cirkel, cirkeltje, cirkeltjes",-12.17754777734455,5.857142857142857,other,other,cirkel
Dutch,circus,circus,-9.207133311774848,7.935483870967742,other,places,circus
Dutch,clap,"klappen, klapt, klapte, klapten",-10.961152453020057,5.769230769230769,verbs,action_words,klappen(inhanden)
Dutch,clean (action),"gepoetst, kuisen, poetsen, poetst, schoonmaak, schoonmaakt, schoonmaakte, schoonmaken",-8.563257180221687,5.993243243243243,verbs,action_words,kuisen/poetsen/schoonmaken
Dutch,clean (description),"gepoetst, net, netje, netjes, poetsen, poetst, proper, schoon",-6.732428092739026,7.482181425485961,adjectives,descriptive_words,schoon/proper
Dutch,clean (description),"gepoetst, net, netje, netjes, poetsen, poetst, proper, schoon",-6.732428092739026,7.482181425485961,verbs,action_words,poetsen
Dutch,clean (description),"gepoetst, net, netje, netjes, poetsen, poetst, proper, schoon",-6.732428092739026,7.482181425485961,adjectives,descriptive_words,schoon
Dutch,clean (description),"gepoetst, net, netje, netjes, poetsen, poetst, proper, schoon",-6.732428092739026,7.482181425485961,adjectives,descriptive_words,proper/schoon/netjes
Dutch,climb,"geklimd, klimmen, klimt, klom",-9.23310879817811,7.562913907284768,verbs,action_words,klimmen
Dutch,clock,"klikken, klok, klokje, klokjes",-8.755731108479658,5.315573770491803,nouns,furniture_rooms,klok
Dutch,clock,"klikken, klok, klokje, klokjes",-8.755731108479658,5.315573770491803,nouns,household,klok
Dutch,close,"dichtdoen, dichtgedaan, dichtmaken",-10.543417252320078,6,verbs,action_words,dichtdoen/dichtmaken
Dutch,closed,dicht,-7.374551848026538,5.502053388090349,adjectives,descriptive_words,dicht
Dutch,cloud,"wolk, wolken",-10.098106235664714,6.0476190476190474,nouns,outside,wolk
Dutch,clown,"clown, clowns, clowntje, clowntjes, pippo",-8.95368441096531,5.68,other,people,clown/Pippo
Dutch,cluck,"tok, toktok",-11.038113494156185,3.8333333333333335,other,sounds,toktok(kip)
Dutch,cluck,"tok, toktok",-11.038113494156185,3.8333333333333335,other,sounds,tok
Dutch,coat,"jas, jasje, jasjes",-8.700161257324847,7.1434108527131785,nouns,clothing,jasje
Dutch,cockadoodledoo,kukelekuu,-12.311079169969073,4.666666666666667,other,sounds,kukelekuu
Dutch,cocoa,choco,-11.212466881300962,6.65,nouns,food_drink,choco
Dutch,coffee,"koffie, thee, theeje",-6.965333109849925,6.304703476482618,nouns,food_drink,koffie/thee
Dutch,coffee,"koffie, thee, theeje",-6.965333109849925,6.304703476482618,nouns,food_drink,koffie
Dutch,cold,"koud, koude",-8.072840428086902,6.473140495867769,adjectives,descriptive_words,koud
Dutch,comb (object),kam,-10.162644756802285,5.338983050847458,nouns,household,kam
Dutch,computer,"computer, computerke, computers",-10.85579193736223,4.689655172413793,nouns,household,computer
